ctx_tokens,prefill_tokens,prefill_tps,gen_tokens,gen_tps,gen_first_ms,gen_steady_tokens,gen_steady_tps,snapshot_payload_bytes,kv_cache_bytes,pager_hits,pager_misses,pager_hit_rate,pager_pread_bytes,pager_latency_ms,ssd_read_bytes,ses_read_gb_per_token,rss_peak_bytes,swap_peak_bytes,swap_growth_bytes
4096,4096,117.75,128,1.81,4716.143,127,1.92,0,465088000,235992,56418,0.8071,28019435520,22885.655,28019435520,0.006178,33867874200,24445517824,19633143808
