ctx_tokens,prefill_tokens,prefill_tps,gen_tokens,gen_tps,gen_first_ms,gen_steady_tokens,gen_steady_tps,snapshot_payload_bytes,kv_cache_bytes,pager_hits,pager_misses,pager_hit_rate,pager_pread_bytes,pager_latency_ms,ssd_read_bytes,ses_read_gb_per_token,rss_peak_bytes,swap_peak_bytes,swap_growth_bytes
32768,32768,60.05,128,1.24,10205.561,127,1.37,0,3621301760,362841,68172,0.8418,33856942080,29159.389,33856942080,0.000959,44058921352,34977087488,32162381824
