ctx_tokens,prefill_tokens,prefill_tps,gen_tokens,gen_tps,gen_first_ms,gen_steady_tokens,gen_steady_tps,snapshot_payload_bytes,kv_cache_bytes,pager_hits,pager_misses,pager_hit_rate,pager_pread_bytes,pager_latency_ms,ssd_read_bytes,ses_read_gb_per_token,rss_peak_bytes,swap_peak_bytes,swap_growth_bytes
32768,32768,46.95,128,1.47,10409.358,127,1.66,0,3621301760,169529,261484,0.3933,129852648960,427166.375,129852648960,0.003676,25674245824,17704943616,13935771648
