ctx_tokens,prefill_tokens,prefill_tps,gen_tokens,gen_tps,gen_first_ms,gen_steady_tokens,gen_steady_tps,snapshot_payload_bytes,kv_cache_bytes,pager_hits,pager_misses,pager_hit_rate,pager_pread_bytes,pager_latency_ms,ssd_read_bytes,ses_read_gb_per_token,rss_peak_bytes,swap_peak_bytes,swap_growth_bytes
32768,32768,280.27,128,4.02,939.234,127,4.11,0,3621301760,139849,291164,0.3245,144600645120,76170.200,144600645120,0.004094,13891371640,4607574016,221184000
