ctx_tokens,prefill_tokens,prefill_tps,gen_tokens,gen_tps,gen_first_ms,gen_steady_tokens,gen_steady_tps,snapshot_payload_bytes,kv_cache_bytes,pager_hits,pager_misses,pager_hit_rate,pager_pread_bytes,pager_latency_ms,ssd_read_bytes,ses_read_gb_per_token,rss_peak_bytes,swap_peak_bytes,swap_growth_bytes
32768,32768,34.58,128,4.39,1046.923,127,4.52,0,3621301760,47036174,334066,0.9929,165910686720,68828.635,165910686720,0.004697,10204887032,3222339584,0
