ctx_tokens,prefill_tokens,prefill_tps,gen_tokens,gen_tps,gen_first_ms,gen_steady_tokens,gen_steady_tps,snapshot_payload_bytes,kv_cache_bytes,pager_hits,pager_misses,pager_hit_rate,pager_pread_bytes,pager_latency_ms,ssd_read_bytes,ses_read_gb_per_token,rss_peak_bytes,swap_peak_bytes,swap_growth_bytes
32768,32768,34.88,32,4.07,989.558,31,4.52,0,3610734080,46963783,268217,0.9943,133207365120,56387.484,133207365120,0.003782,10184488976,3978559488,0
